id,date,mag,depth,latitude,longitude,Daerah_Terdampak,Populasi_Daerah,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,LAHAT,412957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,LAMPUNG BARAT,305376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,LAMPUNG TENGAH,1292199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,LAMPUNG UTARA,619625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,OGAN KOMERING ULU SELATAN,367407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,PESAWARAN,449073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,PESISIR BARAT,156097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,PRINGSEWU,403604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,TANGGAMUS,604556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jit5,2023-01-24,4.5,92.48,-5.3099,104.4247,WAY KANAN,454690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jj00,2023-01-25,5.3,35.0,3.1604,127.0141,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjcg,2023-01-26,4.2,10.0,-8.678,130.3069,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjcg,2023-01-26,4.2,10.0,-8.678,130.3069,MALUKU TENGGARA BARAT,112413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjls,2023-01-27,4.3,23.031,2.5014,95.8259,SIMEULUE,95303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,LABUHANBATU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,LABUHANBATU SELATAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,LABUHANBATU UTARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,MANDAILING NATAL,452894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,PADANG LAWAS,291772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,PADANG LAWAS UTARA,281753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,PADANG SIDIMPUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,ROKAN HULU,701882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,SIBOLGA,87565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,TAPANULI SELATAN,283387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,TAPANULI TENGAH,388758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,TAPANULI UTARA,304478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjmh,2023-01-27,4.3,170.176,1.6267,99.4056,TOBA SAMOSIR,184269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjp7,2023-01-20,4.4,40.37,4.2931,126.7468,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjpg,2023-01-20,4.4,25.878,-2.3748,140.7431,JAYAPURA,302800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjpg,2023-01-20,4.4,25.878,-2.3748,140.7431,KEEROM,57574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjpi,2023-01-21,4.3,109.974,2.176,127.3055,HALMAHERA BARAT,117361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjpi,2023-01-21,4.3,109.974,2.176,127.3055,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjpp,2023-01-21,4.4,27.585,-5.2051,101.8081,BENGKULU UTARA,304053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjr1,2023-01-22,4.3,35.0,2.4201,126.1014,KEP. SIAU TAGULANDANG BIARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjr8,2023-01-22,4.4,10.0,-3.8582,133.8265,KAIMANA,62948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjr8,2023-01-22,4.4,10.0,-3.8582,133.8265,TELUK WONDAMA,33454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjsz,2023-01-28,4.7,11.327,-2.8466,129.6137,MALUKU TENGAH,375414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjsz,2023-01-28,4.7,11.327,-2.8466,129.6137,SERAM BAGIAN TIMUR,113036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjta,2023-01-28,4.4,96.774,1.8253,127.1361,HALMAHERA BARAT,117361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jjta,2023-01-28,4.4,96.774,1.8253,127.1361,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk18,2023-01-29,5.3,143.944,1.9439,128.255,HALMAHERA BARAT,117361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk18,2023-01-29,5.3,143.944,1.9439,128.255,HALMAHERA TIMUR,95405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk18,2023-01-29,5.3,143.944,1.9439,128.255,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk18,2023-01-29,5.3,143.944,1.9439,128.255,PULAU MOROTAI,67319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk8x,2023-01-30,4.4,10.0,-3.9456,133.3035,FAKFAK,80034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jk8x,2023-01-30,4.4,10.0,-3.9456,133.3035,KAIMANA,62948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkpj,2023-02-01,4.6,62.107,-5.2966,103.2863,BENGKULU,371466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkpj,2023-02-01,4.6,62.107,-5.2966,103.2863,KAUR,122575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkpj,2023-02-01,4.6,62.107,-5.2966,103.2863,LAMPUNG BARAT,305376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkpj,2023-02-01,4.6,62.107,-5.2966,103.2863,PESISIR BARAT,156097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,BANDUNG,2562709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,BANDUNG BARAT,1681687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,CIAMIS,1206914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,CIANJUR,2317569.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,CIMAHI,604602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,GARUT,2631146.0,0.0,0.0,1.0,1531.0,22.0,122.0,479.0,0.0,9.0,0.0,0.0,1.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,MAJALENGKA,1220807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,PURWAKARTA,951106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,SUBANG,1578518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,SUKABUMI,2513792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,SUMEDANG,1174437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jks8,2023-02-01,4.5,10.0,-7.2931,107.6331,TASIKMALAYA,1792831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jksg,2023-02-01,4.3,178.433,-8.2318,123.8642,ALOR,206952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jksg,2023-02-01,4.3,178.433,-8.2318,123.8642,FLORES TIMUR,257937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jksg,2023-02-01,4.3,178.433,-8.2318,123.8642,LEMBATA,145825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkwi,2023-02-02,4.4,323.837,-6.7103,128.2458,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkyi,2023-02-02,4.7,63.707,-5.6197,103.89,LAMPUNG BARAT,305376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkyi,2023-02-02,4.7,63.707,-5.6197,103.89,PESISIR BARAT,156097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jkyi,2023-02-02,4.7,63.707,-5.6197,103.89,TANGGAMUS,604556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jl2q,2023-02-03,5.0,81.032,2.4828,128.2209,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jl2q,2023-02-03,5.0,81.032,2.4828,128.2209,PULAU MOROTAI,67319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlbq,2023-02-04,4.9,26.925,-2.544,140.6838,JAYAPURA,302800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlbq,2023-02-04,4.9,26.925,-2.544,140.6838,KEEROM,57574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlie,2023-02-05,4.3,181.93,-7.619,127.6983,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlpc,2023-02-06,4.9,326.66,-7.6791,117.1506,PANGKAJENE DAN KEPULAUAN,337123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlpc,2023-02-06,4.9,326.66,-7.6791,117.1506,SUMBAWA,470512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlpj,2023-02-06,4.6,10.0,-0.3604,123.1891,BANGGAI,380857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jltj,2023-01-27,4.3,281.351,-7.6134,119.3715,BIMA,179822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,BANJARNEGARA,922661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,BATANG,770230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,BOYOLALI,983883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,DEMAK,1167037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,GROBOGAN,1375969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,JEPARA,1268020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,KENDAL,972063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,KLATEN,1171582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,KUDUS,875999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,MAGELANG,1294076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,PATI,1258101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,PEKALONGAN,897858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,SALATIGA,195565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,SEMARANG,1060912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,SLEMAN,1248258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,SRAGEN,887693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,TEMANGGUNG,773855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlty,2023-01-26,4.1,254.155,-6.9215,110.3441,WONOSOBO,788834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlu2,2023-01-26,4.1,58.808,2.6363,127.1828,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlu4,2023-01-25,4.5,35.68,3.115,127.0491,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlu7,2023-01-25,4.1,162.171,-0.2488,123.0509,BANGGAI,380857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlu7,2023-01-25,4.1,162.171,-0.2488,123.0509,BONE BOLANGO,157511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlu7,2023-01-25,4.1,162.171,-0.2488,123.0509,TOJO UNA-UNA,154833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlul,2023-01-24,4.4,35.0,2.8298,127.3658,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,BOLAANG MONGONDOW,249566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,BOLAANG MONGONDOW SELATAN,66545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,BOLAANG MONGONDOW UTARA,80741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,BONE BOLANGO,157511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,GORONTALO,216263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlv7,2023-01-24,4.2,264.076,0.4211,123.5494,GORONTALO UTARA,112140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlvv,2023-01-25,4.2,158.493,-7.0659,129.159,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlwi,2023-01-25,4.3,10.304,4.6733,125.4956,KEPULAUAN SANGIHE,131811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlwj,2023-01-25,4.1,210.878,-8.4438,122.387,ENDE,274602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlwj,2023-01-25,4.1,210.878,-8.4438,122.387,FLORES TIMUR,257937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlwj,2023-01-25,4.1,210.878,-8.4438,122.387,LEMBATA,145825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlwj,2023-01-25,4.1,210.878,-8.4438,122.387,SIKKA,321879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlx9,2023-01-23,4.0,10.014,-8.1655,125.0673,ALOR,206952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlx9,2023-01-23,4.0,10.014,-8.1655,125.0673,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,BANDUNG,2562709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,BANDUNG BARAT,1681687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,BEKASI,3000077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,BOGOR,1098927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,CIANJUR,2317569.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,CIMAHI,604602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,DEPOK,2424079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,GARUT,2631146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,JAKARTA BARAT,2614998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,JAKARTA PUSAT,910987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,JAKARTA SELATAN,2278756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,JAKARTA TIMUR,2921673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,JAKARTA UTARA,1824669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,KARAWANG,2346860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,LEBAK,1305824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,PURWAKARTA,951106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,SUBANG,1578518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,SUKABUMI,2513792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,TANGERANG,3768022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jlxv,2023-01-24,4.5,10.84,-6.8426,106.9767,TANGERANG SELATAN,1710438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000jly0,2023-01-24,4.2,110.943,1.8588,127.3671,HALMAHERA BARAT,117361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
